"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Gut1.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Gut1.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Gut1.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Gut1.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Mormopterus norfolkensis",0,0.941932168550874,0.888888888888889,0.809139784946237,0.478178368121442,0.117610619469027,0.0226927670929414,0.132019306430891,0.269376112974446,828.875,0.77953480262686,0,0,0.936279547790339,0.905017921146953,0.736559139784946,0.340607210626186,0.118157894736842,0.0156821857719611,0.250785605490873,0.246597062907323,775.5,0.729615954837106,0
"Natalus primus",0,0.983556012332991,0.827956989247312,0.75,0.556925996204934,0.108141592920354,0.0296175857868446,0.172649969918535,0.236490618135343,826.25,0.779609749446309,0,0,0.972764645426516,0.724014336917563,0.912186379928315,0.5853889943074,0.108815789473684,0.031085638988518,0.118587514823172,0.153884800033456,847.375,0.798588589144949,0
"Nyctiellus lepidus",0,0.959403905447071,0.832437275985663,0.774193548387097,0.555028462998102,0.115044247787611,0.0291434989523683,0.154759586748566,0.237215086062139,827.875,0.780265798204483,0,0,0.926002055498458,0.741935483870968,0.846774193548387,0.670777988614801,0.119605263157895,0.0288754860390692,0.160648245897025,0.133403760106304,845.25,0.796372430383154,0
"Otomops papuensis",0,0.972250770811922,0.903225806451613,0.769713261648746,0.476280834914611,0.111061946902655,0.0209751396708282,0.157701627588988,0.270275395301638,828.75,0.780367668456723,0,0,0.965570400822199,0.923835125448029,0.836917562724014,0.516129032258065,0.110921052631579,0.014157146122901,0.167150084409676,0.172166415159453,862.125,0.810613030313077,0
"Nyctophilus microdon",0,0.621788283658787,0.909498207885305,0.878136200716846,0.722011385199241,0.166194690265487,0.0204783525954571,0.0778152358180452,0.183809472367406,840.25,0.782858519365045,0,0,0.613566289825283,0.925627240143369,0.841397849462366,0.838709677419355,0.165526315789474,0.0140779939679392,0.165087645056091,0.0826801758392067,863.25,0.804825264212593,0
"Myotis vivesi",0,0.506166495375128,0.837813620071685,0.958781362007168,0.83111954459203,0.175752212389381,0.0283888747097244,0.0425831352890808,0.143879801750644,843.375,0.783470255511503,0,0,0.515930113052415,0.867383512544803,0.884408602150538,0.682163187855787,0.173026315789474,0.0170528915452462,0.134351891154419,0.130598432401743,794,0.737471353900886,0
"Eumops maurus",0,0.817060637204522,0.89247311827957,0.872759856630824,0.560721062618596,0.135309734513274,0.0221327579820326,0.081259304928575,0.234575375740099,839,0.785753668683378,0,0,0.789825282631038,0.783154121863799,0.919354838709677,0.595825426944972,0.1375,0.0237601062548831,0.114835067448757,0.151538175217547,824.125,0.772039917537372,0
"Erophylla sezekorni",0,0.867420349434738,0.745519713261649,0.53584229390681,0.997153700189753,0.127256637168142,0.0474072344560274,0.383787551949312,0.0528511986437465,831.25,0.786484014198238,0,0,0.901336073997944,0.735663082437276,0.576164874551971,0.890891840607211,0.122631578947368,0.029143957120013,0.364708295281612,0.0659384531343758,820,0.776013967898601,0
"Myotis findleyi",0,0.534429599177801,0.844982078853047,0.992831541218638,0.776091081593928,0.173982300884956,0.0278728161070865,0.0197056343150458,0.167948578056246,847.25,0.787083575210853,0,0,0.588900308324769,0.834229390681004,0.974910394265233,0.83965844402277,0.168157894736842,0.0195223616989969,0.0690539124926049,0.0824606219886072,869.25,0.809424634323444,0
"Chaerephon solomonis",0,0.86639260020555,0.931003584229391,0.911290322580645,0.44022770398482,0.127345132743363,0.0176360941464895,0.0640046399536282,0.281095002398395,840.75,0.787228552750101,0,0,0.891058581706064,0.974910394265233,0.937275985663082,0.352941176470588,0.124342105263158,0.00881465348737756,0.104581735181419,0.24184879600392,843.25,0.789046534526242,0
"Saccopteryx leptura",0,0.884892086330935,0.868279569892473,0.602150537634409,0.802656546489564,0.125398230088496,0.0247479187058583,0.291186491994437,0.158764180479236,837,0.789494685086845,0,0,0.871017471736896,0.790322580645161,0.698924731182796,0.792220113851992,0.126710526315789,0.0229801046030457,0.27865262200687,0.0941781966351711,836.125,0.788121224354211,0
"Kerivoula agnella",0,0.511305241521069,0.934587813620072,0.939964157706093,0.774193548387097,0.175575221238938,0.0174392812758547,0.0546782471578895,0.168363096011681,851.375,0.790012690308583,0,0,0.565262076053443,0.968637992831541,0.946236559139785,0.932637571157495,0.169736842105263,0.00939487201367037,0.0955047186556938,0.0459214261995794,917.5,0.853193549795566,0
"Rhogeessa genowaysi",0,0.619732785200411,0.926523297491039,0.931899641577061,0.688804554079696,0.167079646017699,0.0180794093635842,0.0586808291337745,0.195065930493487,850.75,0.791740069587052,0,0,0.600205549845838,0.905913978494624,0.982078853046595,0.942125237191651,0.167105263157895,0.015677020796734,0.0608067933179855,0.0412970706705092,921,0.857580904644677,0
"Platyrrhinus infuscus",0,0.804727646454265,0.775089605734767,0.887096774193548,0.70303605313093,0.136194690265487,0.0400699278183093,0.0733894077798896,0.188116530869851,844.75,0.792487519878378,0,0,0.798561151079137,0.660394265232975,0.860215053763441,0.496204933586338,0.136052631578947,0.0414656962578587,0.152247802388972,0.175945571384588,749.25,0.703843850915473,0
"Nyctimene sanctacrucis",0,NA,0.747311827956989,0.842293906810036,NA,NA,0.0472671604939068,0.107769540959846,NA,887,0.794802867383513,0,0,NA,0.913082437275986,0.752688172043011,NA,NA,0.0149536537563117,0.238444455425628,NA,929.5,0.832885304659498,0
"Taphozous troughtoni",0,0.992805755395683,0.864695340501792,0.609318996415771,0.712523719165085,0.106017699115044,0.0250022455274313,0.281287003502705,0.186581234186811,840.5,0.794835952869583,0,0,0.995375128468654,0.793010752688172,0.568996415770609,0.56831119544592,0.103421052631579,0.0228389815961034,0.368100680793575,0.15820927407447,771.875,0.731423373093339,0
"Molossus currentium",0,0.830935251798561,0.913082437275986,0.788530465949821,0.647058823529412,0.132920353982301,0.0201266921971587,0.145378544395183,0.209177372769428,847.375,0.794901744638445,0,0,0.803699897225077,0.847670250896057,0.823476702508961,0.739089184060721,0.135657894736842,0.0186404570474169,0.175282103028202,0.111237098219354,856.5,0.803484008672704,0
"Taphozous australis",0,0.969167523124358,0.851254480286738,0.75089605734767,0.609108159392789,0.11212389380531,0.0269380023703402,0.171692771328136,0.22064427177663,843.25,0.795106555037889,0,0,0.97584789311408,0.849462365591398,0.726702508960573,0.629981024667932,0.107763157894737,0.0185404002617058,0.262474785863724,0.143718879668531,843.125,0.795498448083496,0
"Molossops temminckii",0,0.800102774922919,0.941756272401434,0.776881720430108,0.662239089184061,0.136725663716814,0.0162832277971387,0.154335805357431,0.205598078167402,848.625,0.79524496423463,0,0,0.79136690647482,0.828853046594982,0.836021505376344,0.659392789373814,0.137105263157895,0.0198588137322433,0.167982109525971,0.136787227367844,830.75,0.77890856195499,0
"Platyrrhinus brachycephalus",0,0.661870503597122,0.706989247311828,0.880824372759857,0.93168880455408,0.151592920353982,0.0540481999678226,0.0765490573884293,0.0952816575848105,849.5,0.795343232055722,0,0,0.649537512846865,0.64336917562724,0.805555555555556,0.818785578747628,0.155657894736842,0.043993440009009,0.190048412396849,0.0877048018345865,778,0.729311955694322,0
"Rhinolophus sakejiensis",0,NA,0.698924731182796,0.89336917562724,NA,NA,0.0559925598019323,0.0716253123239087,NA,888.5,0.796146953405018,0,0,NA,0.646953405017921,0.913978494623656,NA,NA,0.043498257241284,0.118146056348493,NA,871,0.780465949820789,0
"Molossus coibensis",0,0.729188078108941,0.910394265232975,0.889784946236559,0.655597722960152,0.14283185840708,0.0202308574933294,0.0724397103965617,0.207083991199552,852.375,0.796241253134657,0,0,0.683967112024666,0.862007168458781,0.866487455197133,0.72865275142315,0.148947368421053,0.0176658047068317,0.149008787972305,0.113409631442475,840.625,0.785278621775932,0
"Phyllops falcatus",0,0.86896197327852,0.574372759856631,0.845878136200717,0.89753320683112,0.127079646017699,0.0783661598667253,0.104866978669829,0.113564774480121,844.125,0.796686519041747,0,0,0.904419321685509,0.559139784946237,0.897849462365591,0.864326375711575,0.122368421052632,0.061539634240889,0.127669860361049,0.0754244059165605,854.25,0.806433736177228,0
"Micronycteris schmidtorum",0,0.688078108941418,0.948924731182796,0.578853046594982,0.972485768500949,0.146814159292035,0.0149509407169085,0.32804956887113,0.0742130937536944,849.875,0.797085413805036,0,0,0.66289825282631,0.977598566308244,0.790322580645161,0.944971537001898,0.151710526315789,0.00858243072271815,0.202628134852067,0.0396609605581774,903.5,0.843947734195403,0
"Pharotis imogene",0,0.612024665981501,0.966845878136201,0.909498207885305,0.700189753320683,0.168053097345133,0.0123986765977573,0.0645960788173354,0.190276533873552,856.875,0.797139626330922,0,0,0.578108941418294,0.985663082437276,0.861111111111111,0.763757115749526,0.168947368421053,0.00744616909368767,0.151913741744752,0.10322393385394,857.125,0.797160062679052,0
"Artibeus anderseni",0,0.746145940390545,0.811827956989247,0.974910394265233,0.657495256166983,0.141769911504425,0.0322405221885431,0.0305499495624101,0.206283646428509,853.25,0.797594886953002,0,0,0.727132579650565,0.730286738351254,0.916666666666667,0.427893738140417,0.144210526315789,0.0302314693609486,0.116112788150592,0.201299542120796,749.125,0.700494930702226,0
"Phyllostomus latifolius",0,0.778006166495375,0.983870967741935,0.796594982078853,0.633776091081594,0.138495575221239,0.00842219090820626,0.140843470481924,0.21314641277965,853,0.798062051849439,0,0,0.73792394655704,0.986559139784946,0.833333333333333,0.505692599620493,0.143157894736842,0.00706652476281625,0.169507381351745,0.173650018058764,820.5,0.765877254823953,0
"Micronycteris microtis",0,0.692189105858171,0.82168458781362,0.724910394265233,0.955407969639469,0.14646017699115,0.0304290459531602,0.18658075660423,0.0853662255892519,851.625,0.798548014394123,0,0,0.680883864337102,0.913978494623656,0.646057347670251,0.950664136622391,0.149078947368421,0.0147572952290803,0.308969841400858,0.0379609748541138,851.375,0.79789596081335,0
"Tonatia saurophila",0,0.710174717368962,0.890681003584229,0.732078853046595,0.864326375711575,0.144690265486726,0.0225315260420317,0.183254080506436,0.13163745808099,853.25,0.79931523742784,0,0,0.715827338129496,0.868279569892473,0.78584229390681,0.795066413662239,0.145394736842105,0.017019006648764,0.206152066173913,0.0934495869419404,845.125,0.791253903897755,0
"Saccolaimus mixtus",0,0.978931140801644,0.849462365591398,0.613799283154122,0.755218216318786,0.109734513274336,0.0270384984544811,0.275795766444848,0.173076378740767,845.375,0.799352751466487,0,0,0.972764645426516,0.846774193548387,0.633512544802867,0.775142314990512,0.108815789473684,0.0186416229035587,0.316297412396207,0.100571507341714,853.875,0.807048424692071,0
"Chiroderma trinitatum",0,0.739979445015416,0.661290322580645,0.8915770609319,0.905123339658444,0.142212389380531,0.0617119218196934,0.0721372469274534,0.110187056510925,851.75,0.799492542046601,0,0,0.724049331963001,0.632616487455197,0.810035842293907,0.80550284629981,0.144473684210526,0.0453133872614849,0.186483876422104,0.0913150485892515,790.875,0.743051127002979,0
"Kerivoula myrella",0,0.532887975334019,0.898745519713262,0.935483870967742,0.836812144212524,0.174159292035398,0.0212996338764331,0.0571757077106747,0.141994167419902,861.875,0.800982377556887,0,0,0.578108941418294,0.933691756272401,0.942652329749104,0.973434535104364,0.168947368421053,0.0128080984205233,0.0983597606824679,0.0241753763852857,920.625,0.856971890636041,0
"Vampyressa nymphaea",0,0.814491264131552,0.730286738351254,0.871863799283154,0.797912713472486,0.135486725663717,0.0502247609403919,0.0817442797453101,0.161815127812851,855.375,0.803638628809612,0,0,0.779547790339157,0.675627240143369,0.910394265232975,0.690702087286527,0.138552631578947,0.0387109217103979,0.120610915634658,0.126691444780398,814.125,0.764067845750507,0
"Emballonura beccarii",0,0.987667009249743,0.798387096774194,0.859318996415771,0.572106261859583,0.107610619469027,0.0347678636311049,0.0927202930503289,0.231393121048826,853.5,0.804369841074822,0,0,0.985611510791367,0.802867383512545,0.85663082437276,0.725806451612903,0.105789473684211,0.0216220689903859,0.152948597170246,0.114316842806197,894,0.842729042572394,0
"Eumops trumbulli",0,0.75693730729702,0.947132616487455,0.870071684587814,0.648007590132827,0.140973451327434,0.0154840753942183,0.0837871050151796,0.209040323577972,861.875,0.805537299626279,0,0,0.734840698869476,0.910394265232975,0.848566308243728,0.539848197343453,0.143421052631579,0.0153673350726992,0.159912630425112,0.165112308707833,811.75,0.758412367422408,0
"Sturnira thomasi",0,0.908530318602261,0.529569892473118,0.862903225806452,0.924098671726755,0.123097345132743,0.0989346715264511,0.0888903841474007,0.100049493895262,853,0.806275527152147,0,0,0.880781089414183,0.541218637992832,0.847670250896057,0.77988614800759,0.125526315789474,0.06640902290333,0.160646186523949,0.0986121558039507,807.25,0.762389031577665,0
"Chalinolobus neocaledonicus",0,0.584789311408016,0.955197132616487,0.925627240143369,0.761859582542694,0.17070796460177,0.0142615752850166,0.0607006692725464,0.170859295205861,867.75,0.806868316677642,0,0,0.591983556012333,0.987455197132617,0.905017921146953,0.418406072106262,0.167894736842105,0.00701093784792882,0.123972909560836,0.208390707376695,782.25,0.725715686599541,0
"Furipterus horrens",0,0.770811921891059,0.915770609318996,0.75179211469534,0.792220113851992,0.139823008849558,0.0195957315279357,0.170818153927589,0.163122247501173,861.5,0.807648689939347,0,0,0.715827338129496,0.8584229390681,0.807347670250896,0.756166982922201,0.145394736842105,0.0181919441660991,0.189674783797669,0.104627765981542,838.125,0.784441232592674,0
"Mormopterus kalinowskii",0,0.940390544707091,0.984767025089606,0.972222222222222,0.340607210626186,0.117699115044248,0.00842102155664937,0.0320330001333831,0.330746745532849,864.5,0.809496750661276,0,0,0.932682425488181,0.931899641577061,0.993727598566308,0.314990512333966,0.118815789473684,0.0129927631566754,0.0464833317023687,0.256370623038267,847.125,0.793325044491379,0
"Lophostoma brasiliense",0,0.699897225077081,0.924731182795699,0.651433691756272,0.962049335863378,0.145840707964602,0.0186831907951477,0.241389346230877,0.0809894497045417,863.5,0.809527858873108,0,0,0.704008221993834,0.932795698924731,0.688172043010753,0.910815939278937,0.147236842105263,0.0129713804642304,0.282317535921446,0.0570474583015651,863.5,0.808947975802064,0
"Myotis anjouanensis",0,NA,0.754480286738351,0.803763440860215,0.874762808349146,NA,0.0452160500962535,0.134982196048311,0.126284632418837,887,0.811002178649237,0,0,NA,0.623655913978495,0.783154121863799,0.741935483870968,NA,0.0473354691149312,0.211889661767228,0.110856476585133,784,0.716248506571087,0
"Chaerephon bregullae",0,0.963001027749229,0.99910394265233,0.874551971326165,0.407969639468691,0.113805309734513,0.003264225758954,0.0800247085834694,0.294622638870495,864.5,0.811156645299104,0,0,0.96813977389517,0.997311827956989,0.883512544802867,0.341555977229602,0.110394736842105,0.00434023446176798,0.134608451637366,0.246218077296854,850.25,0.797630030971157,0
"Pteropus banakrisi",0,NA,0.71505376344086,0.914874551971326,NA,NA,0.0530541064494815,0.0631910732289859,NA,909.5,0.814964157706093,0,0,NA,0.768817204301075,0.780465949820789,NA,NA,0.0254448144421642,0.213856440750233,NA,864.5,0.774641577060932,0
"Pygoderma bilabiatum",0,0.762589928057554,0.738351254480287,0.78584229390681,0.983870967741935,0.140530973451327,0.0486531412083159,0.146933254507043,0.0666747296545418,870,0.817663611046647,0,0,0.748201438848921,0.621863799283154,0.766129032258065,0.854838709677419,0.141973684210526,0.0475530431218112,0.228858283909062,0.0770846674410427,794.5,0.74775824501689,0
"Tonatia bidens",0,0.838643371017472,0.938172043010753,0.546594982078853,0.949715370018975,0.131592920353982,0.0169442210358797,0.36930620609372,0.0893442797599292,868.5,0.818281441531513,0,0,0.815005138746146,0.833333333333333,0.573476702508961,0.714421252371917,0.134736842105263,0.0195836508760893,0.366512075868034,0.119141961780132,779,0.734059106740089,0
